tweet_id,airline,text
275,Virgin America,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED"
276,Virgin America,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
277,Virgin America,@VirginAmerica fav airline
278,Virgin America,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
279,Virgin America,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”
280,Virgin America,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
281,Virgin America,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
282,Virgin America,@VirginAmerica Thank you!!
283,Virgin America,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
284,Virgin America,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
285,Virgin America,@VirginAmerica I need you to follow back in order to DM.
286,Virgin America,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄
287,Virgin America,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
288,Virgin America,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
289,Virgin America,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
290,Virgin America,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
291,Virgin America,@VirginAmerica what is your policy on flying after surgery?
292,Virgin America,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
293,Virgin America,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
294,Virgin America,@VirginAmerica would love to do more for virgin just like I do for @GoPro
295,Virgin America,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
296,Virgin America,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
297,Virgin America,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
298,Virgin America,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
299,Virgin America,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
300,Virgin America,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
301,Virgin America,@VirginAmerica @madbee95 check the website before you go to the airport!
302,Virgin America,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
303,Virgin America,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8
304,Virgin America,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
305,Virgin America,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
306,Virgin America,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.
307,Virgin America,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
308,Virgin America,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
309,Virgin America,@VirginAmerica happy to spend the day together. Let's do this!
310,Virgin America,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9
311,Virgin America,@VirginAmerica missed my flight. How does standby work?
312,Virgin America,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps
313,Virgin America,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
314,Virgin America,@VirginAmerica thank you! I absolutely will 😎
315,Virgin America,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD
316,Virgin America,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘
317,Virgin America,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg
318,Virgin America,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
319,Virgin America,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund
320,Virgin America,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel
321,Virgin America,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW
322,Virgin America,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
323,Virgin America,@VirginAmerica add DTW and I'm sold!
324,Virgin America,@VirginAmerica How about some free drinks on the flight back for the free promo?
325,Virgin America,@VirginAmerica @SSal thanks!
326,Virgin America,@VirginAmerica momma I made it! 😁😁😁
327,Virgin America,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.
328,Virgin America,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!
329,Virgin America,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair
330,Virgin America,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
331,Virgin America,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks
332,Virgin America,@VirginAmerica Thanks!
333,Virgin America,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel
334,Virgin America,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef
335,Virgin America,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?
336,Virgin America,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)"
337,Virgin America,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd"
338,Virgin America,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd"
339,Virgin America,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥
340,Virgin America,@VirginAmerica is my new go to airline
341,Virgin America,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer"
342,Virgin America,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks."
343,Virgin America,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.
344,Virgin America,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica
345,Virgin America,@VirginAmerica trying to check-in...but looks like your site is down?
346,Virgin America,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!"
347,Virgin America,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.
348,Virgin America,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!"
349,Virgin America,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???"
350,Virgin America,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3
351,Virgin America,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board"
352,Virgin America,"@VirginAmerica
wjere is our luggage #so slow at lax"
353,Virgin America,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21
354,Virgin America,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well"
355,Virgin America,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email
356,Virgin America,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome"
357,Virgin America,@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo
358,Virgin America,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa
359,Virgin America,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf"
360,Virgin America,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!"
361,Virgin America,@VirginAmerica i would like help with some flights please.
362,Virgin America,Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”
363,Virgin America,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!
364,Virgin America,@VirginAmerica ok! first time flying with you tonight :)
365,Virgin America,@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!
366,Virgin America,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114"
367,Virgin America,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn"
368,Virgin America,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.
369,Virgin America,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.
370,Virgin America,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉
371,Virgin America,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!
